ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE_MIN,MONTHS_BALANCE_MAX,COUNT_LATE_LAST_12M,TARGET,AGE,YEARS_EMPLOYED,INCOME_GROUP,AGE_GROUP,EDUCATION_RANK,AMT_INCOME_TOTAL_CAPPED,CREDIT_HISTORY_LENGTH
5021796,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,-54,0,0,0,33.8,0.5,Very High,30-39,1,225000.0,-54
5021797,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,-26,0,0,0,33.8,0.5,Very High,30-39,1,225000.0,-26
5021798,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,-19,-14,0,0,33.8,0.5,Very High,30-39,1,225000.0,-5
5021799,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,-26,0,0,0,33.8,0.5,Very High,30-39,1,225000.0,-26
5021800,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,-12,0,13,0,33.8,0.5,Very High,30-39,1,225000.0,-12
5021801,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,-15,-10,2,0,33.8,0.5,Very High,30-39,1,225000.0,-5
5021802,F,0,1,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2.0,-28,-1,11,0,33.8,0.5,Very High,30-39,1,225000.0,-27
5021808,M,0,1,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11009,-366,1,0,0,0,Laborers,1.0,-2,0,3,0,30.2,1.0,Very High,30-39,1,157500.0,-2
5021809,F,0,1,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18545,-425,1,0,0,0,Laborers,2.0,-6,0,7,0,50.8,1.2,Very High,50-59,1,112500.0,-6
5021810,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,-42,0,0,0,31.4,4.6,High,30-39,1,67500.0,-42
5021814,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,-17,0,0,0,31.4,4.6,High,30-39,1,67500.0,-17
5021815,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,-19,0,13,0,31.4,4.6,High,30-39,1,67500.0,-19
5021816,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,-24,0,13,0,31.4,4.6,High,30-39,1,67500.0,-24
5021817,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,-28,-4,0,0,31.4,4.6,High,30-39,1,67500.0,-24
5021818,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,-32,0,0,0,31.4,4.6,High,30-39,1,67500.0,-32
5021819,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,-37,0,13,0,31.4,4.6,High,30-39,1,67500.0,-37
5090358,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,-35,0,0,0,31.4,4.6,High,30-39,1,67500.0,-35
5113171,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,-8,0,9,0,31.4,4.6,High,30-39,1,67500.0,-8
5113172,F,1,1,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,-1,0,2,0,31.4,4.6,High,30-39,1,67500.0,-1
5021822,F,0,1,0,162000.0,Working,Higher education,Married,House / apartment,-17383,-4692,1,0,0,0,Medicine staff,2.0,-42,0,13,0,47.6,12.9,Very High,40-49,3,162000.0,-42
5021826,M,0,1,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-15532,-1587,1,0,0,0,High skill tech staff,2.0,-18,0,0,0,42.6,4.3,Very High,40-49,3,270000.0,-18
5021827,F,0,1,0,166500.0,Working,Incomplete higher,Married,House / apartment,-13156,-1917,1,0,0,0,Laborers,2.0,-16,0,0,0,36.0,5.3,Very High,30-39,2,166500.0,-16
5021828,F,0,1,0,166500.0,Working,Incomplete higher,Married,House / apartment,-13156,-1917,1,0,0,0,Laborers,2.0,-42,-25,0,0,36.0,5.3,Very High,30-39,2,166500.0,-17
5021829,F,0,1,0,166500.0,Working,Incomplete higher,Married,House / apartment,-13156,-1917,1,0,0,0,Laborers,2.0,-16,0,0,0,36.0,5.3,Very High,30-39,2,166500.0,-16
5021830,F,0,1,0,166500.0,Working,Incomplete higher,Married,House / apartment,-13156,-1917,1,0,0,0,Laborers,2.0,-9,0,4,0,36.0,5.3,Very High,30-39,2,166500.0,-9
5021831,F,0,1,0,166500.0,Working,Incomplete higher,Married,House / apartment,-13156,-1917,1,0,0,0,Laborers,2.0,-17,0,0,0,36.0,5.3,Very High,30-39,2,166500.0,-17
5021832,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11938,-2162,1,0,0,0,Accountants,3.0,-18,0,0,0,32.7,5.9,Very High,30-39,1,157500.0,-18
5021833,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11938,-2162,1,0,0,0,Accountants,3.0,-30,-2,0,0,32.7,5.9,Very High,30-39,1,157500.0,-28
5021834,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11938,-2162,1,0,0,0,Accountants,3.0,-28,0,0,0,32.7,5.9,Very High,30-39,1,157500.0,-28
5021835,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11938,-2162,1,0,0,0,Accountants,3.0,-5,0,6,0,32.7,5.9,Very High,30-39,1,157500.0,-5
5021836,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11938,-2162,1,0,0,0,Accountants,3.0,-60,-30,0,0,32.7,5.9,Very High,30-39,1,157500.0,-30
5021837,F,1,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11938,-2162,1,0,0,0,Accountants,3.0,-20,0,13,0,32.7,5.9,Very High,30-39,1,157500.0,-20
5021838,F,0,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20359,365243,1,0,0,1,Unknown,2.0,-58,-10,0,0,55.8,0.0,Very High,50-59,1,157500.0,-48
5021839,F,0,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20359,365243,1,0,0,1,Unknown,2.0,-47,0,0,0,55.8,0.0,Very High,50-59,1,157500.0,-47
5021840,F,0,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20359,365243,1,0,0,1,Unknown,2.0,-21,0,0,0,55.8,0.0,Very High,50-59,1,157500.0,-21
5021841,F,0,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20359,365243,1,0,0,1,Unknown,2.0,-31,0,8,0,55.8,0.0,Very High,50-59,1,157500.0,-31
5021842,F,0,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20359,365243,1,0,0,1,Unknown,2.0,-34,0,5,0,55.8,0.0,Very High,50-59,1,157500.0,-34
5021843,F,0,1,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20359,365243,1,0,0,1,Unknown,2.0,-55,-7,0,0,55.8,0.0,Very High,50-59,1,157500.0,-48
5021844,F,0,1,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8993,-152,1,1,0,0,Medicine staff,3.0,-22,-4,0,0,24.6,0.4,High,18-29,1,90000.0,-18
5021845,F,0,1,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8993,-152,1,1,0,0,Medicine staff,3.0,-9,0,10,0,24.6,0.4,High,18-29,1,90000.0,-9
5021846,F,0,1,1,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8993,-152,1,1,0,0,Medicine staff,3.0,-17,-6,1,0,24.6,0.4,High,18-29,1,90000.0,-11
5021847,F,0,1,1,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-10190,-279,1,0,0,0,Unknown,3.0,-1,0,1,0,27.9,0.8,Very High,18-29,1,135000.0,-1
5021848,F,0,1,1,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-10190,-279,1,0,0,0,Unknown,3.0,-2,0,1,0,27.9,0.8,Very High,18-29,1,135000.0,-2
5021849,F,0,1,1,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-10190,-279,1,0,0,0,Unknown,3.0,-4,0,3,0,27.9,0.8,Very High,18-29,1,135000.0,-4
5021850,F,0,1,1,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-10190,-279,1,0,0,0,Unknown,3.0,-48,-46,0,0,27.9,0.8,Very High,18-29,1,135000.0,-2
5021851,F,0,1,1,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-10190,-279,1,0,0,0,Unknown,3.0,-39,-37,0,0,27.9,0.8,Very High,18-29,1,135000.0,-2
5021852,F,0,1,1,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-10190,-279,1,0,0,0,Unknown,3.0,0,0,1,0,27.9,0.8,Very High,18-29,1,135000.0,0
5021855,F,0,1,1,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-10190,-279,1,0,0,0,Unknown,3.0,-48,0,0,0,27.9,0.8,Very High,18-29,1,135000.0,-48
5021856,F,0,1,1,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-10190,-279,1,0,0,0,Unknown,3.0,-6,-4,1,0,27.9,0.8,Very High,18-29,1,135000.0,-2
5113189,F,0,1,1,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-10190,-279,1,0,0,0,Unknown,3.0,-8,-6,1,0,27.9,0.8,Very High,18-29,1,135000.0,-2
5021853,F,0,1,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11961,-2131,1,0,0,0,Sales staff,3.0,-38,-26,0,0,32.8,5.8,Very High,30-39,1,157500.0,-12
5021854,F,0,1,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-10981,-1766,1,0,0,1,Laborers,2.0,-14,0,12,0,30.1,4.8,Very High,30-39,3,180000.0,-14
5021857,F,1,1,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,Unknown,2.0,-47,-16,0,0,50.0,1.2,Very High,40-49,3,315000.0,-31
5021858,F,1,1,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,Unknown,2.0,-43,0,0,0,50.0,1.2,Very High,40-49,3,315000.0,-43
5021861,F,1,1,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,Unknown,2.0,-29,0,0,0,50.0,1.2,Very High,40-49,3,315000.0,-29
5021862,F,1,1,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,Unknown,2.0,-57,-29,0,0,50.0,1.2,Very High,40-49,3,315000.0,-28
5021863,F,1,1,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,Unknown,2.0,-51,-24,0,0,50.0,1.2,Very High,40-49,3,315000.0,-27
5021865,F,1,1,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,Unknown,2.0,-25,0,0,0,50.0,1.2,Very High,40-49,3,315000.0,-25
5021866,F,1,1,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,Unknown,2.0,-2,0,1,0,50.0,1.2,Very High,40-49,3,315000.0,-2
5021867,F,1,1,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,Unknown,2.0,-7,0,1,0,50.0,1.2,Very High,40-49,3,315000.0,-7
5021868,F,1,1,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,Unknown,2.0,-19,0,0,0,50.0,1.2,Very High,40-49,3,315000.0,-19
5021869,F,1,1,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,Unknown,2.0,-26,0,0,0,50.0,1.2,Very High,40-49,3,315000.0,-26
5021870,F,1,1,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,Unknown,2.0,-27,0,0,0,50.0,1.2,Very High,40-49,3,315000.0,-27
5021871,F,1,1,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,Unknown,2.0,-30,0,0,0,50.0,1.2,Very High,40-49,3,315000.0,-30
5021872,F,1,1,1,315000.0,State servant,Higher education,Widow,House / apartment,-18233,-425,1,0,1,1,Unknown,2.0,-45,-15,0,0,50.0,1.2,Very High,40-49,3,315000.0,-30
5021873,M,1,0,0,171000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9545,-156,1,0,0,0,Laborers,1.0,-1,0,2,0,26.2,0.4,Very High,18-29,1,171000.0,-1
5021874,M,1,0,0,171000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-9545,-156,1,0,0,0,Laborers,1.0,-16,0,5,0,26.2,0.4,Very High,18-29,1,171000.0,-16
5021876,M,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13534,-2557,1,0,0,0,Laborers,4.0,-24,-13,0,0,37.1,7.0,Very High,30-39,1,135000.0,-11
5021877,M,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13534,-2557,1,0,0,0,Laborers,4.0,-37,-22,0,0,37.1,7.0,Very High,30-39,1,135000.0,-15
5021878,M,0,1,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13534,-2557,1,0,0,0,Laborers,4.0,-15,0,4,0,37.1,7.0,Very High,30-39,1,135000.0,-15
5021879,M,1,0,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-217,1,0,1,0,Laborers,4.0,-32,-4,0,0,35.9,0.6,Very High,30-39,1,112500.0,-28
5021880,M,1,0,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-217,1,0,1,0,Laborers,4.0,-51,-2,0,0,35.9,0.6,Very High,30-39,1,112500.0,-49
5021881,M,1,0,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-217,1,0,1,0,Laborers,4.0,-51,-16,0,0,35.9,0.6,Very High,30-39,1,112500.0,-35
5113190,M,1,0,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-217,1,0,1,0,Laborers,4.0,-48,0,0,0,35.9,0.6,Very High,30-39,1,112500.0,-48
5021882,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,-60,-22,0,0,46.4,3.8,Very High,40-49,3,135000.0,-38
5021883,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,-15,0,4,0,46.4,3.8,Very High,40-49,3,135000.0,-15
5021884,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,-8,0,8,0,46.4,3.8,Very High,40-49,3,135000.0,-8
5021886,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,-48,-30,0,0,46.4,3.8,Very High,40-49,3,135000.0,-18
5021887,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,-15,0,4,0,46.4,3.8,Very High,40-49,3,135000.0,-15
5021888,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,-15,0,12,0,46.4,3.8,Very High,40-49,3,135000.0,-15
5021889,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,-37,0,13,0,46.4,3.8,Very High,40-49,3,135000.0,-37
5021890,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,-15,-6,6,0,46.4,3.8,Very High,40-49,3,135000.0,-9
5021891,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,-17,0,12,0,46.4,3.8,Very High,40-49,3,135000.0,-17
5021892,F,1,1,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-16949,-1371,1,0,0,0,Managers,2.0,-58,-49,0,0,46.4,3.8,Very High,40-49,3,135000.0,-9
5021895,F,0,1,0,328500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,Unknown,2.0,-55,-7,0,0,57.4,0.0,Very High,50-59,1,328500.0,-48
5021898,F,0,1,0,328500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,Unknown,2.0,-26,0,0,0,57.4,0.0,Very High,50-59,1,328500.0,-26
5021899,F,0,1,0,328500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,Unknown,2.0,-47,0,0,0,57.4,0.0,Very High,50-59,1,328500.0,-47
5021900,F,0,1,0,328500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,Unknown,2.0,-39,0,0,0,57.4,0.0,Very High,50-59,1,328500.0,-39
5021901,F,0,1,0,328500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,Unknown,2.0,-47,0,0,0,57.4,0.0,Very High,50-59,1,328500.0,-47
5021902,F,0,1,0,328500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,Unknown,2.0,-25,0,0,0,57.4,0.0,Very High,50-59,1,328500.0,-25
5021903,F,0,1,0,328500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-20940,365243,1,0,0,0,Unknown,2.0,-13,0,0,0,57.4,0.0,Very High,50-59,1,328500.0,-13
5021904,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,-26,-5,0,0,28.3,3.2,Very High,18-29,1,225000.0,-21
5021905,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,-23,-19,0,0,28.3,3.2,Very High,18-29,1,225000.0,-4
5021906,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,-12,0,5,0,28.3,3.2,Very High,18-29,1,225000.0,-12
5021907,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,-12,0,4,0,28.3,3.2,Very High,18-29,1,225000.0,-12
5021908,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,-3,0,4,0,28.3,3.2,Very High,18-29,1,225000.0,-3
5021909,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,-17,0,1,0,28.3,3.2,Very High,18-29,1,225000.0,-17
5021910,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,-20,0,0,0,28.3,3.2,Very High,18-29,1,225000.0,-20
5021911,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,-23,-2,0,0,28.3,3.2,Very High,18-29,1,225000.0,-21
5021912,M,1,1,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,-23,0,0,0,28.3,3.2,Very High,18-29,1,225000.0,-23
5021916,M,1,1,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22815,365243,1,0,1,0,Unknown,2.0,-23,-12,0,0,62.5,0.0,Very High,60+,1,148500.0,-11
5021917,M,1,1,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22815,365243,1,0,1,0,Unknown,2.0,-11,0,11,0,62.5,0.0,Very High,60+,1,148500.0,-11
5021919,F,1,0,1,76500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21583,365243,1,0,1,0,Unknown,3.0,-52,0,0,0,59.1,0.0,High,50-59,1,76500.0,-52
5021920,F,1,0,1,76500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21583,365243,1,0,1,0,Unknown,3.0,-29,0,0,0,59.1,0.0,High,50-59,1,76500.0,-29
5021922,F,0,1,0,135000.0,Working,Higher education,Married,House / apartment,-12952,-1587,1,0,1,0,Core staff,2.0,-15,0,13,0,35.5,4.3,Very High,30-39,3,135000.0,-15
5021923,F,0,1,0,135000.0,Working,Higher education,Married,House / apartment,-12952,-1587,1,0,1,0,Core staff,2.0,-40,-23,0,0,35.5,4.3,Very High,30-39,3,135000.0,-17
5021924,F,0,1,0,135000.0,Working,Higher education,Married,House / apartment,-12952,-1587,1,0,1,0,Core staff,2.0,-53,-35,0,0,35.5,4.3,Very High,30-39,3,135000.0,-18
5021926,F,1,1,2,135000.0,Working,Higher education,Separated,House / apartment,-20425,-5453,1,1,1,0,Sales staff,3.0,-7,0,5,0,56.0,14.9,Very High,50-59,3,135000.0,-7
5021928,F,0,1,0,67500.0,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,Unknown,2.0,-16,-12,0,0,60.9,0.0,High,60+,3,67500.0,-4
5021929,F,0,1,0,67500.0,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,Unknown,2.0,-26,0,4,0,60.9,0.0,High,60+,3,67500.0,-26
5021930,F,0,1,0,67500.0,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,Unknown,2.0,-46,-29,0,0,60.9,0.0,High,60+,3,67500.0,-17
5021931,F,0,1,0,67500.0,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,Unknown,2.0,-31,-4,0,0,60.9,0.0,High,60+,3,67500.0,-27
5021933,F,0,1,0,67500.0,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,Unknown,2.0,-55,0,0,0,60.9,0.0,High,60+,3,67500.0,-55
5021935,F,0,1,0,67500.0,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,Unknown,2.0,-16,0,0,0,60.9,0.0,High,60+,3,67500.0,-16
5021936,F,0,1,0,67500.0,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,Unknown,2.0,-25,0,7,0,60.9,0.0,High,60+,3,67500.0,-25
5021937,F,0,1,0,67500.0,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,Unknown,2.0,-26,0,0,0,60.9,0.0,High,60+,3,67500.0,-26
5021938,F,0,1,0,67500.0,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,Unknown,2.0,-60,-33,0,0,60.9,0.0,High,60+,3,67500.0,-27
5021939,F,0,1,0,67500.0,Pensioner,Higher education,Married,House / apartment,-22212,365243,1,0,0,0,Unknown,2.0,-59,-32,0,0,60.9,0.0,High,60+,3,67500.0,-27
5021940,F,1,1,0,445500.0,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2.0,-19,0,0,0,34.2,1.2,Very High,30-39,3,380250.0,-19
5021942,F,1,1,0,445500.0,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2.0,-29,0,9,0,34.2,1.2,Very High,30-39,3,380250.0,-29
5021943,F,1,1,0,445500.0,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2.0,-31,0,0,0,34.2,1.2,Very High,30-39,3,380250.0,-31
5021944,F,1,1,0,445500.0,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2.0,-16,0,12,0,34.2,1.2,Very High,30-39,3,380250.0,-16
5021945,F,1,1,0,445500.0,Commercial associate,Higher education,Married,House / apartment,-12477,-456,1,0,0,0,Managers,2.0,-6,0,1,0,34.2,1.2,Very High,30-39,3,380250.0,-6
