ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,CREDIT_HISTORY_LENGTH,BAD_DEBT_RATIO,AVERAGE_DELAYED_MONTHS,IS_BAD
5126756,M,Y,Y,2,292500.0,Working,Secondary / secondary special,Married,House / apartment,-8782,-1018,1,1,0,0,Laborers,4.0,4,0.0,0.0,0
5068174,F,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13295,-2454,1,0,0,1,Sales staff,4.0,25,0.0,0.0,0
5024747,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16340,-8647,1,0,0,0,Medicine staff,2.0,34,0.0,0.0,0
5061966,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-22897,-1812,1,0,0,0,Managers,2.0,51,0.0,0.0,0
5061115,M,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,-20008,-5585,1,0,0,0,Security staff,2.0,40,0.0,0.0,0
5024562,F,N,Y,2,157500.0,Working,Lower secondary,Civil marriage,House / apartment,-11300,-1007,1,0,0,0,Laborers,4.0,17,0.058823529411764705,1.0,1
5088448,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Widow,House / apartment,-22887,-2052,1,0,1,0,Drivers,1.0,8,0.0,0.0,0
5099805,F,N,N,2,82350.0,Working,Incomplete higher,Married,With parents,-12154,-4083,1,1,0,0,Cleaning staff,4.0,36,0.0,0.0,0
5088668,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9220,-1473,1,0,0,0,Core staff,1.0,4,0.0,0.0,0
5053726,F,Y,Y,1,225000.0,Working,Higher education,Separated,House / apartment,-14816,-1672,1,0,0,0,Core staff,2.0,5,0.0,0.0,0
5100461,M,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12417,-2499,1,0,0,0,High skill tech staff,3.0,28,0.07142857142857142,1.0,1
5068267,F,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16053,-1905,1,0,0,0,Core staff,1.0,13,0.0,0.0,0
5033998,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-16417,-1615,1,0,1,0,Laborers,1.0,13,0.0,0.0,0
5116371,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-19511,-3503,1,0,0,0,Drivers,2.0,7,0.0,0.0,0
5068275,F,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16053,-1905,1,0,0,0,Core staff,1.0,15,0.0,0.0,0
5150237,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19084,-128,1,1,0,0,Laborers,2.0,1,0.0,0.0,0
5045614,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,-15556,-1327,1,0,0,0,Drivers,3.0,26,0.0,0.0,0
5068804,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,-11809,-536,1,0,0,1,Accountants,3.0,15,0.0,0.0,0
5149141,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-10952,-3577,1,1,0,0,Laborers,2.0,8,0.0,0.0,0
5062439,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11533,-746,1,0,0,0,Drivers,2.0,37,0.0,0.0,0
5033484,M,Y,N,1,202500.0,State servant,Secondary / secondary special,Married,With parents,-12119,-2029,1,0,0,0,Drivers,3.0,8,0.0,0.0,0
5089812,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0,10,0.0,0.0,0
5041130,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-17031,-642,1,0,0,0,Core staff,1.0,7,0.0,0.0,0
5045251,F,Y,Y,1,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13865,-1682,1,0,1,0,Sales staff,3.0,1,0.0,0.0,0
5008917,F,N,Y,0,297000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-15519,-3234,1,0,0,0,Laborers,1.0,16,0.0,0.0,0
5126484,F,N,N,0,76500.0,Working,Secondary / secondary special,Widow,House / apartment,-19709,-3271,1,0,0,0,Sales staff,1.0,49,0.02040816326530612,1.0,1
5046135,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Separated,Rented apartment,-17755,-4338,1,0,0,0,Drivers,1.0,60,0.0,0.0,0
5115745,F,N,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-21601,-12490,1,1,0,0,High skill tech staff,2.0,6,0.0,0.0,0
5117030,F,N,Y,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13346,-3839,1,1,1,0,Drivers,2.0,52,0.0,0.0,0
5111126,F,N,Y,0,202500.0,Working,Higher education,Single / not married,House / apartment,-15598,-7786,1,1,1,0,Core staff,1.0,23,0.0,0.0,0
5135729,F,N,Y,1,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-14199,-2970,1,1,1,0,Private service staff,2.0,18,0.0,0.0,0
5085871,M,Y,Y,0,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-9497,-1052,1,0,0,0,Laborers,2.0,23,0.0,0.0,0
5113121,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17803,-10079,1,0,1,0,Core staff,1.0,28,0.0,0.0,0
5024286,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15509,-1189,1,1,1,0,Drivers,2.0,10,0.1,1.0,1
5126822,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-11680,-3695,1,0,0,0,Sales staff,3.0,58,0.05172413793103448,1.0,1
5150409,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14312,-4480,1,1,1,0,Laborers,4.0,3,0.0,0.0,0
5025948,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-13520,-5488,1,0,0,0,Core staff,2.0,6,0.0,0.0,0
5126116,F,Y,N,0,360000.0,Commercial associate,Incomplete higher,Married,House / apartment,-16184,-1688,1,1,1,0,Managers,2.0,12,0.0,0.0,0
5024711,F,N,Y,0,180000.0,Working,Secondary / secondary special,Separated,House / apartment,-21978,-5480,1,0,0,0,Core staff,1.0,12,0.0,0.0,0
5068422,F,N,Y,0,360000.0,State servant,Secondary / secondary special,Married,House / apartment,-19070,-10490,1,0,0,0,Accountants,2.0,46,0.0,0.0,0
5096019,F,Y,N,1,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-15208,-3993,1,1,1,0,Managers,2.0,6,0.16666666666666666,1.0,1
5041268,F,N,Y,0,99000.0,State servant,Higher education,Married,House / apartment,-18563,-8284,1,1,1,0,Laborers,2.0,12,0.0,0.0,0
5095334,M,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,-20222,-218,1,0,0,0,Laborers,2.0,48,0.0,0.0,0
5045678,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-12721,-5252,1,0,0,0,Medicine staff,3.0,57,0.0,0.0,0
5092029,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13211,-777,1,1,1,0,Core staff,2.0,15,0.0,0.0,0
5116661,F,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15116,-2284,1,0,0,0,Laborers,3.0,16,0.0,0.0,0
5090203,M,N,Y,1,119250.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9373,-284,1,1,1,0,Laborers,3.0,9,0.0,0.0,0
5142559,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18610,-134,1,0,0,0,Laborers,2.0,32,0.0,0.0,0
5111172,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,-10602,-481,1,0,0,0,Sales staff,2.0,11,0.18181818181818182,1.0,1
5028458,F,N,Y,1,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-14574,-964,1,0,1,1,Medicine staff,3.0,13,0.0,0.0,0
5113589,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9662,-831,1,0,0,0,Drivers,1.0,10,0.0,0.0,0
5033556,F,N,Y,0,90000.0,Working,Higher education,Civil marriage,House / apartment,-16034,-1022,1,0,0,0,Medicine staff,2.0,10,0.0,0.0,0
5091790,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-13776,-596,1,0,0,0,Managers,4.0,4,0.0,0.0,0
5024678,F,N,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-15113,-1585,1,0,0,0,HR staff,2.0,6,0.0,0.0,0
5150465,F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14234,-309,1,0,0,0,Core staff,3.0,11,0.0,0.0,0
5068226,F,Y,Y,1,144000.0,Working,Higher education,Separated,House / apartment,-13657,-4097,1,0,0,0,Core staff,2.0,7,0.0,0.0,0
5010831,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13095,-1652,1,0,0,0,High skill tech staff,2.0,27,0.0,0.0,0
5125657,M,Y,N,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-16269,-803,1,1,0,0,Drivers,2.0,24,0.0,0.0,0
5022789,F,N,N,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-12369,-187,1,0,0,0,Core staff,1.0,12,0.0,0.0,0
5125830,M,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11613,-4031,1,0,1,0,Laborers,2.0,46,0.13043478260869565,1.0,1
5023032,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15088,-2092,1,0,1,0,Sales staff,2.0,53,0.0,0.0,0
5023956,M,Y,Y,0,292500.0,Working,Higher education,Civil marriage,House / apartment,-16573,-1616,1,0,0,0,Managers,2.0,15,0.0,0.0,0
5148975,F,Y,Y,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-18095,-10364,1,0,0,0,High skill tech staff,2.0,51,0.0,0.0,0
5042248,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16133,-582,1,0,0,0,Sales staff,2.0,5,0.0,0.0,0
5022289,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15100,-3500,1,0,0,0,Cooking staff,3.0,40,0.0,0.0,0
5117439,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17051,-1284,1,1,1,0,Core staff,2.0,22,0.0,0.0,0
5090177,F,Y,Y,2,72000.0,Working,Higher education,Married,House / apartment,-10297,-2043,1,0,0,1,Core staff,4.0,6,0.0,0.0,0
5021673,M,N,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13788,-640,1,1,0,0,Laborers,3.0,17,0.0,0.0,0
5091060,F,N,Y,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-13882,-3505,1,1,0,0,Sales staff,3.0,8,0.0,0.0,0
5010421,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15675,-283,1,0,0,1,Medicine staff,2.0,35,0.0,0.0,0
5053632,F,N,Y,1,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-14926,-424,1,0,0,0,Sales staff,2.0,7,0.0,0.0,0
5024330,F,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17401,-9559,1,0,0,0,Realty agents,2.0,22,0.0,0.0,0
5033818,F,N,Y,0,135000.0,Working,Higher education,Single / not married,Office apartment,-13616,-4227,1,1,1,0,Managers,1.0,23,0.0,0.0,0
5038512,F,N,Y,0,103500.0,Working,Incomplete higher,Married,House / apartment,-11855,-4583,1,0,0,0,Laborers,2.0,8,0.0,0.0,0
5087942,F,N,Y,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,-19923,-2078,1,1,1,0,Cleaning staff,1.0,6,0.0,0.0,0
5091881,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18463,-7048,1,0,0,0,Accountants,2.0,28,0.0,0.0,0
5021904,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10328,-1156,1,0,0,0,Laborers,2.0,22,0.0,0.0,0
5117602,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-14098,-2257,1,0,0,0,Core staff,2.0,22,0.0,0.0,0
5067461,F,N,Y,1,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11380,-1540,1,0,0,1,Laborers,3.0,12,0.0,0.0,0
5092250,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20009,-5099,1,1,1,0,Laborers,2.0,3,0.0,0.0,0
5096180,F,N,N,0,270000.0,Working,Higher education,Single / not married,House / apartment,-15611,-2958,1,0,0,0,Laborers,1.0,35,0.0,0.0,0
5118289,F,N,N,0,360000.0,Working,Higher education,Married,House / apartment,-17095,-6275,1,0,1,0,Core staff,2.0,15,0.0,0.0,0
5045911,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-16990,-2026,1,0,0,0,Drivers,2.0,30,0.0,0.0,0
5067077,F,N,Y,0,171000.0,State servant,Lower secondary,Widow,House / apartment,-18672,-2593,1,0,1,0,Medicine staff,1.0,17,0.0,0.0,0
5054173,F,Y,N,1,292500.0,Working,Higher education,Married,House / apartment,-17205,-1946,1,1,1,0,Accountants,3.0,21,0.0,0.0,0
5038616,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,-12331,-3272,1,0,0,0,Core staff,3.0,4,0.0,0.0,0
5047670,F,N,N,1,180000.0,State servant,Higher education,Married,House / apartment,-14069,-2500,1,1,1,1,Core staff,3.0,48,0.0,0.0,0
5142183,M,Y,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-17841,-4305,1,1,1,0,Managers,4.0,57,0.38596491228070173,4.363636363636363,1
5067233,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,-16995,-7264,1,0,0,0,Core staff,2.0,54,0.0,0.0,0
5047971,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12078,-673,1,1,1,0,Laborers,2.0,15,0.0,0.0,0
5024349,M,Y,Y,0,585000.0,Commercial associate,Secondary / secondary special,Married,With parents,-16653,-1646,1,0,0,0,Drivers,2.0,9,0.0,0.0,0
5025189,F,N,N,1,90000.0,Working,Secondary / secondary special,Married,With parents,-10253,-1462,1,0,0,0,Laborers,3.0,27,0.037037037037037035,1.0,1
5024343,M,Y,Y,0,198000.0,Working,Secondary / secondary special,Married,House / apartment,-21111,-1159,1,0,0,0,Drivers,2.0,19,0.0,0.0,0
5061892,F,N,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-18942,-4854,1,1,0,0,Sales staff,2.0,54,0.0,0.0,0
5139310,M,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-10091,-643,1,0,0,0,High skill tech staff,2.0,44,0.0,0.0,0
5042282,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10981,-552,1,0,0,0,Laborers,2.0,6,0.0,0.0,0
5089397,F,Y,N,0,562500.0,Working,Higher education,Married,House / apartment,-14654,-2836,1,1,0,0,Managers,2.0,30,0.0,0.0,0
5056113,F,N,N,2,99000.0,State servant,Secondary / secondary special,Married,House / apartment,-14360,-4660,1,0,1,1,Cleaning staff,4.0,50,0.0,0.0,0
5054185,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11390,-515,1,0,1,0,Sales staff,2.0,4,0.0,0.0,0
5062102,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19008,-3607,1,0,0,0,Managers,2.0,54,0.0,0.0,0
5028381,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-9768,-1483,1,1,0,1,Sales staff,3.0,29,0.0,0.0,0
5126128,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-15185,-227,1,1,1,0,Medicine staff,2.0,40,0.575,1.0434782608695652,1
5048307,F,N,N,0,90000.0,Working,Higher education,Separated,House / apartment,-21887,-1526,1,0,0,0,Core staff,1.0,14,0.0,0.0,0
5024899,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,-17460,-2681,1,1,1,0,Sales staff,1.0,19,0.0,0.0,0
5146375,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15857,-4633,1,0,0,0,Laborers,2.0,21,0.0,0.0,0
5116512,F,Y,Y,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-15978,-3472,1,1,1,0,Core staff,2.0,9,0.0,0.0,0
5050876,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-13101,-2204,1,1,1,0,Accountants,2.0,21,0.0,0.0,0
5149757,F,N,Y,1,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-13467,-3850,1,0,1,0,Medicine staff,2.0,4,0.0,0.0,0
5135825,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19482,-2878,1,0,0,0,Laborers,2.0,16,0.0,0.0,0
5115580,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-11875,-2568,1,1,0,0,Laborers,4.0,26,0.0,0.0,0
5118081,M,Y,N,1,135000.0,Working,Higher education,Married,House / apartment,-17843,-3353,1,1,0,0,Laborers,3.0,26,0.0,0.0,0
5114654,F,N,Y,0,112500.0,Working,Incomplete higher,Single / not married,House / apartment,-8213,-347,1,0,0,0,Sales staff,1.0,18,0.0,0.0,0
5113356,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18465,-5336,1,0,0,0,Laborers,2.0,20,0.0,0.0,0
5137409,F,Y,N,0,225000.0,Working,Higher education,Single / not married,House / apartment,-20200,-1022,1,1,1,0,Accountants,1.0,16,0.0,0.0,0
5024052,F,N,Y,1,108000.0,Working,Secondary / secondary special,Married,House / apartment,-13012,-1342,1,0,1,0,Sales staff,3.0,3,0.0,0.0,0
5114363,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,-9573,-1107,1,1,1,0,Sales staff,2.0,18,0.0,0.0,0
5111079,F,Y,Y,0,373500.0,Working,Secondary / secondary special,Widow,House / apartment,-20785,-1577,1,0,0,0,Accountants,1.0,18,0.0,0.0,0
5117388,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615,-339,1,0,0,0,Accountants,1.0,18,0.05555555555555555,1.0,1
5025013,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15607,-2437,1,0,0,0,Sales staff,2.0,54,0.018518518518518517,1.0,1
5149322,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-18838,-5981,1,0,0,0,Managers,2.0,57,0.0,0.0,0
5067249,F,Y,Y,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,-16995,-7264,1,0,0,0,Core staff,2.0,49,0.02040816326530612,1.0,1
5142560,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18186,-376,1,0,1,0,Laborers,2.0,16,0.0,0.0,0
5105764,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-10958,-1945,1,1,1,0,Sales staff,4.0,34,0.0,0.0,0
5115672,M,Y,Y,1,189000.0,Working,Higher education,Married,House / apartment,-13317,-3663,1,0,0,0,High skill tech staff,3.0,6,0.0,0.0,0
5125284,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280,-3694,1,0,0,1,Sales staff,3.0,15,0.0,0.0,0
5010740,F,N,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11853,-5061,1,1,0,0,Waiters/barmen staff,2.0,7,0.0,0.0,0
5106116,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13467,-393,1,0,0,0,Core staff,3.0,45,0.0,0.0,0
5061137,F,N,Y,2,58500.0,Working,Higher education,Married,House / apartment,-14228,-5950,1,0,0,0,Core staff,4.0,45,0.0,0.0,0
5113696,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-15174,-70,1,1,1,1,Sales staff,3.0,12,0.0,0.0,0
5148933,M,Y,N,0,108000.0,Working,Secondary / secondary special,Married,Office apartment,-17209,-1081,1,0,0,0,Security staff,2.0,23,0.0,0.0,0
5029358,M,Y,Y,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,-13465,-839,1,0,1,0,Managers,4.0,51,0.0,0.0,0
5068480,M,Y,N,1,229500.0,State servant,Secondary / secondary special,Married,House / apartment,-21665,-4342,1,0,0,0,Managers,3.0,23,0.0,0.0,0
5117245,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12974,-2379,1,0,0,0,Laborers,4.0,13,0.0,0.0,0
5068107,F,Y,Y,1,234000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10865,-1481,1,0,0,0,Sales staff,3.0,53,0.0,0.0,0
5116348,M,Y,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,-11695,-3929,1,1,0,0,Laborers,3.0,36,0.05555555555555555,1.0,1
5143463,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11631,-714,1,0,0,1,Managers,1.0,3,0.0,0.0,0
5092061,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10227,-3365,1,1,1,0,Sales staff,1.0,21,0.0,0.0,0
5117389,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,-17615,-339,1,0,0,0,Accountants,1.0,48,0.0,0.0,0
5052976,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-16521,-1359,1,0,1,0,Laborers,3.0,16,0.0625,1.0,1
5092093,F,N,Y,1,144000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14095,-3153,1,1,1,0,Laborers,2.0,1,0.0,0.0,0
5150061,M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10530,-2328,1,0,0,0,Laborers,1.0,28,0.0,0.0,0
5149242,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,-9412,-959,1,0,1,0,IT staff,2.0,10,0.0,0.0,0
5091747,F,N,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-19777,-6835,1,1,1,0,Core staff,1.0,18,0.0,0.0,0
